query_id,inliers_top1,baseline_correct,reranked_correct
426,66.0,1,1
427,122.0,1,1
428,80.0,1,1
429,124.0,1,1
430,99.0,1,1
431,101.0,1,1
432,125.0,1,1
433,123.0,1,1
434,98.0,1,1
435,9.0,0,0
436,52.0,1,1
437,63.0,0,1
438,61.0,1,1
439,61.0,1,1
440,69.0,1,1
441,9.0,0,0
442,25.0,0,0
443,104.0,1,1
444,98.0,1,1
445,118.0,1,1
446,147.0,1,1
447,86.0,1,1
448,17.0,0,1
449,10.0,0,0
450,92.0,1,1
451,139.0,1,1
452,61.0,1,1
453,84.0,1,1
454,10.0,0,1
455,112.0,1,1
456,142.0,1,1
457,92.0,1,1
458,77.0,1,1
459,73.0,1,1
460,85.0,1,1
461,14.0,0,0
462,117.0,1,1
463,6.0,0,0
464,100.0,1,1
465,7.0,0,1
466,99.0,1,1
467,116.0,1,1
468,121.0,1,1
469,124.0,1,1
470,5.0,0,1
471,48.0,1,1
472,77.0,1,1
473,101.0,1,1
474,157.0,1,1
475,81.0,1,1
476,129.0,1,1
477,6.0,0,0
478,158.0,1,1
479,171.0,1,1
480,8.0,0,0
481,197.0,1,1
482,9.0,0,0
483,13.0,0,0
484,16.0,0,0
485,161.0,1,1
486,15.0,0,0
487,102.0,1,1
488,13.0,0,1
489,12.0,0,0
490,132.0,1,1
491,90.0,1,1
492,24.0,0,0
493,118.0,1,1
494,7.0,0,0
495,111.0,1,1
496,133.0,1,1
497,4.0,0,1
498,11.0,0,1
499,131.0,1,1
500,42.0,1,1
501,46.0,1,1
502,32.0,1,1
503,10.0,0,1
504,75.0,1,1
505,73.0,1,1
506,7.0,0,1
507,114.0,1,1
508,120.0,1,1
509,146.0,1,1
510,145.0,1,1
511,15.0,0,1
512,12.0,0,0
513,142.0,1,1
514,137.0,1,1
515,4.0,0,0
516,118.0,1,1
517,7.0,0,1
518,14.0,0,0
519,9.0,0,1
520,5.0,0,1
521,72.0,1,1
522,5.0,0,1
523,9.0,0,0
524,7.0,0,0
525,94.0,1,1
526,107.0,1,1
527,73.0,1,1
528,111.0,1,1
529,9.0,0,0
530,73.0,1,1
531,8.0,0,0
532,90.0,1,1
533,97.0,1,1
534,49.0,1,1
535,14.0,0,0
536,99.0,1,1
537,74.0,1,1
538,8.0,0,0
539,6.0,0,1
540,115.0,1,1
541,84.0,1,1
542,178.0,1,1
543,9.0,0,0
544,104.0,1,1
545,45.0,1,1
546,10.0,0,1
547,224.0,1,1
548,7.0,0,1
549,86.0,1,1
550,6.0,0,0
551,228.0,1,1
552,120.0,1,1
553,106.0,1,1
554,17.0,0,1
555,121.0,1,1
556,6.0,0,1
557,51.0,1,1
558,162.0,1,1
559,109.0,1,1
560,13.0,0,1
561,9.0,0,0
562,114.0,1,1
563,168.0,1,1
564,6.0,0,0
565,54.0,1,1
566,161.0,1,1
567,15.0,0,0
568,117.0,1,1
569,13.0,1,1
570,93.0,1,1
571,7.0,0,0
572,65.0,1,1
573,78.0,1,1
574,71.0,1,1
575,14.0,0,0
576,58.0,1,1
577,126.0,1,1
578,128.0,1,1
579,60.0,1,1
580,106.0,1,1
581,157.0,1,1
582,86.0,1,1
583,121.0,1,1
584,112.0,1,1
585,71.0,1,1
586,157.0,1,1
587,124.0,1,1
588,145.0,1,1
589,46.0,1,1
590,116.0,1,1
591,180.0,1,1
592,12.0,0,0
593,126.0,1,1
594,90.0,1,1
595,180.0,1,1
596,9.0,0,1
597,79.0,1,1
598,61.0,0,1
599,198.0,1,1
600,73.0,1,1
601,5.0,0,0
602,34.0,1,1
603,80.0,1,1
604,199.0,1,1
605,34.0,0,0
606,38.0,1,1
607,9.0,0,0
608,8.0,0,0
609,94.0,1,1
610,5.0,0,0
611,7.0,0,1
612,8.0,0,0
613,9.0,0,1
614,6.0,0,0
615,10.0,0,0
616,4.0,0,0
617,7.0,0,0
618,7.0,0,0
619,10.0,0,1
620,6.0,0,1
621,7.0,0,1
622,9.0,0,0
623,6.0,0,1
624,11.0,0,0
625,6.0,0,1
626,10.0,0,1
627,6.0,0,1
628,43.0,1,1
629,50.0,1,1
630,42.0,1,1
631,6.0,0,1
632,35.0,1,1
633,36.0,1,1
634,29.0,1,1
635,5.0,0,1
636,35.0,1,1
637,42.0,1,1
638,34.0,1,1
639,9.0,0,1
640,5.0,0,1
641,9.0,0,1
642,8.0,0,1
643,114.0,1,1
644,7.0,0,0
645,7.0,0,1
646,111.0,1,1
647,81.0,1,1
648,60.0,1,1
649,114.0,1,1
650,74.0,1,1
651,8.0,1,0
652,129.0,1,1
653,60.0,1,1
654,106.0,1,1
655,113.0,1,1
656,125.0,1,1
657,104.0,1,1
658,13.0,0,0
659,12.0,0,1
660,115.0,1,1
661,131.0,1,1
662,146.0,1,1
663,90.0,1,1
664,107.0,1,1
665,5.0,0,0
666,113.0,1,1
667,5.0,0,0
668,100.0,1,1
669,91.0,1,1
670,179.0,1,1
671,56.0,1,1
672,75.0,1,1
673,63.0,1,1
674,22.0,0,0
675,27.0,0,0
676,11.0,0,1
677,90.0,1,1
678,11.0,0,1
679,12.0,0,1
680,9.0,0,0
681,69.0,1,1
682,8.0,0,1
683,8.0,0,0
684,9.0,0,1
685,95.0,1,1
686,55.0,1,1
687,110.0,1,1
688,83.0,1,1
689,27.0,0,1
690,23.0,1,1
691,43.0,1,1
692,54.0,1,1
693,39.0,1,1
694,105.0,1,1
695,88.0,1,1
696,70.0,1,1
697,99.0,1,1
698,57.0,1,1
699,85.0,1,1
700,8.0,0,1
701,6.0,0,1
702,48.0,1,1
703,55.0,1,1
704,53.0,1,1
705,60.0,1,1
706,56.0,1,1
707,45.0,1,1
708,68.0,1,0
709,23.0,0,0
710,9.0,0,0
711,7.0,0,1
