query_id,inliers_top1,baseline_correct,reranked_correct
415,58.0,0,1
416,54.0,0,1
417,185.0,1,1
418,7.0,0,0
419,156.0,1,1
420,9.0,0,0
421,150.0,1,1
422,11.0,0,0
423,86.0,1,1
424,128.0,1,1
425,78.0,1,1
426,71.0,1,1
427,115.0,1,1
428,136.0,1,1
429,189.0,1,1
430,46.0,1,1
431,169.0,1,1
432,42.0,1,1
433,11.0,0,1
434,110.0,1,1
435,9.0,0,0
436,21.0,1,1
437,266.0,1,1
438,58.0,1,1
439,72.0,1,1
440,53.0,1,1
441,10.0,0,0
442,210.0,1,1
443,188.0,1,1
444,221.0,1,1
445,79.0,1,1
446,243.0,1,1
447,60.0,1,1
448,209.0,1,1
449,179.0,1,1
450,65.0,1,1
451,318.0,1,1
452,39.0,1,1
453,289.0,1,1
454,192.0,1,1
455,246.0,1,1
456,186.0,1,1
457,11.0,0,1
458,208.0,1,1
459,15.0,0,1
460,200.0,1,1
461,205.0,1,1
462,19.0,0,1
463,8.0,0,1
464,239.0,1,1
465,241.0,1,1
466,203.0,1,1
467,259.0,1,1
468,226.0,1,1
469,249.0,1,1
470,225.0,1,1
471,13.0,0,1
472,238.0,1,1
473,273.0,1,1
474,399.0,1,1
475,139.0,1,1
476,226.0,1,1
477,7.0,0,1
478,320.0,1,1
479,374.0,1,1
480,10.0,0,1
481,344.0,1,1
482,14.0,0,0
483,11.0,0,0
484,8.0,0,0
485,451.0,1,1
486,17.0,0,0
487,225.0,1,1
488,44.0,1,1
489,34.0,1,1
490,236.0,1,1
491,150.0,1,1
492,45.0,1,1
493,230.0,1,1
494,16.0,1,0
495,229.0,1,1
496,258.0,1,1
497,10.0,0,1
498,8.0,0,1
499,157.0,1,1
500,59.0,1,1
501,146.0,1,1
502,43.0,1,1
503,40.0,1,1
504,89.0,1,1
505,69.0,1,1
506,32.0,1,1
507,302.0,1,1
508,122.0,1,1
509,223.0,1,1
510,148.0,1,1
511,36.0,1,1
512,68.0,1,1
513,186.0,1,1
514,155.0,1,1
515,8.0,0,1
516,130.0,1,1
517,52.0,1,1
518,61.0,1,1
519,120.0,1,1
520,95.0,1,1
521,132.0,1,1
522,171.0,1,1
523,42.0,1,1
524,101.0,1,1
525,144.0,1,1
526,92.0,1,1
527,83.0,1,1
528,191.0,1,1
529,17.0,0,1
530,62.0,1,1
531,51.0,1,1
532,239.0,1,1
533,196.0,1,1
534,39.0,1,1
535,95.0,1,1
536,97.0,1,1
537,115.0,1,1
538,48.0,1,0
539,65.0,1,1
540,147.0,1,1
541,132.0,1,1
542,152.0,1,1
543,60.0,1,1
544,113.0,1,1
545,85.0,1,1
546,36.0,0,1
547,401.0,1,1
548,98.0,1,1
549,95.0,1,1
550,39.0,1,1
551,424.0,1,1
552,213.0,1,1
553,130.0,1,1
554,67.0,1,1
555,259.0,1,1
556,66.0,1,1
557,80.0,1,1
558,298.0,1,1
559,200.0,1,1
560,8.0,0,0
561,6.0,0,1
562,207.0,1,1
563,342.0,1,1
564,9.0,0,1
565,66.0,1,1
566,209.0,1,1
567,13.0,0,0
568,223.0,1,1
569,124.0,1,1
570,96.0,1,1
571,43.0,1,1
572,109.0,1,1
573,350.0,1,1
574,174.0,1,1
